mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
19.609545628229778,0.16118768341357778,9.113557736078898,0.06346806486174211,1.0,,5,auto,poly,"{'C': 1, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
22.595125595728557,0.20658307922471456,8.208496729532877,0.744716748337578,1.0,,5,auto,sigmoid,"{'C': 1, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.14254186680514086,0.13827577252661646,0.14606595689431318,0.14229453207535683,0.00318513463578277,66
7.470171531041463,0.05038544984265896,4.328546047210693,0.14757152044011326,10.0,,2,scale,linear,"{'C': 10, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.7465922367908607,0.7409763697740847,0.7525318099195014,0.746700138828149,0.00471810564922092,22
5.941113313039144,0.04420744347875401,7.206758896509807,0.01734904370025042,10.0,,2,scale,rbf,"{'C': 10, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.9199013371413735,0.9254739028823682,0.9193715917943391,0.9215822772726936,0.002760280172685678,7
7.501129547754924,0.10113625532510954,2.228595018386841,0.034710109315824585,10.0,,2,scale,poly,"{'C': 10, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.9169154874724134,0.9143079719553363,0.9201506102311088,0.9171246898862861,0.002389829804659463,11
18.229517221450806,0.24526791188807365,10.161654790242514,0.2339450279235549,10.0,,2,scale,sigmoid,"{'C': 10, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.04725431650006491,0.04531290573876915,0.036873539340431055,0.04314692052642171,0.004506199623080394,125
7.316785017649333,0.13432447018025515,4.819729248682658,0.12650125969488413,10.0,,2,auto,linear,"{'C': 10, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.7465922367908607,0.7409763697740847,0.7525318099195014,0.746700138828149,0.00471810564922092,22
16.58578070004781,0.05831016675649511,15.931496540705362,0.15990725900550348,10.0,,2,auto,rbf,"{'C': 10, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.5371933013111775,0.5405089587120229,0.5425863412100753,0.5400962004110919,0.0022209602876558537,40
19.03368393580119,0.117178824691465,8.050089836120605,0.49576985204512874,10.0,,2,auto,poly,"{'C': 10, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.17889134103596002,0.17579849389768892,0.1835886782653856,0.17942617106634484,0.0032027358608672394,65
19.309271415074665,0.05927766410305874,8.660349210103353,1.2131783765916067,10.0,,2,auto,sigmoid,"{'C': 10, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.4091912241983643,0.3974292391586601,0.41158140742664245,0.4060672902612223,0.006185477028440224,48
7.367488145828247,0.09050674219561755,5.373103221257527,0.18301754451566168,10.0,,3,scale,linear,"{'C': 10, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.7465922367908607,0.7409763697740847,0.7525318099195014,0.746700138828149,0.00471810564922092,22
5.907743374506633,0.08850100424147395,7.2275175253550215,0.30340680977741336,10.0,,3,scale,rbf,"{'C': 10, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.9199013371413735,0.9254739028823682,0.9193715917943391,0.9215822772726936,0.002760280172685678,7
16.033735195795696,1.2471796322658442,1.3610727787017822,0.010612298834349946,10.0,,3,scale,poly,"{'C': 10, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9579384655329093,0.9548169306673592,0.9559854583225136,0.9562469515075941,0.001287705710063153,3
17.706628878911335,0.26491664104633467,10.143251736958822,0.3229426101064658,10.0,,3,scale,sigmoid,"{'C': 10, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.04725431650006491,0.04531290573876915,0.036873539340431055,0.04314692052642171,0.004506199623080394,125
7.172692855199178,0.16943968626890984,4.663845698038737,0.06263080683934343,10.0,,3,auto,linear,"{'C': 10, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",0.7465922367908607,0.7409763697740847,0.7525318099195014,0.746700138828149,0.00471810564922092,22
16.572246313095093,0.03433294974488232,14.296116272608439,0.061368745538958096,10.0,,3,auto,rbf,"{'C': 10, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.5371933013111775,0.5405089587120229,0.5425863412100753,0.5400962004110919,0.0022209602876558537,40
18.41424059867859,0.8691610259807333,6.724577109018962,0.6888166167158575,10.0,,3,auto,poly,"{'C': 10, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.08788783590808776,0.08556219163853544,0.08802908335497274,0.08715970363386531,0.0011310824142475202,83
15.727713346481323,1.0208092644448927,6.442616144816081,1.2299381283113244,10.0,,3,auto,sigmoid,"{'C': 10, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.4091912241983643,0.3974292391586601,0.41158140742664245,0.4060672902612223,0.006185477028440224,48
6.0060726801554365,0.10612885190272582,3.4464250405629477,0.4899136841211831,10.0,,4,scale,linear,"{'C': 10, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",0.7465922367908607,0.7409763697740847,0.7525318099195014,0.746700138828149,0.00471810564922092,22
4.691304763158162,0.03496578948073445,5.380552768707275,0.12476793133516059,10.0,,4,scale,rbf,"{'C': 10, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",0.9199013371413735,0.9254739028823682,0.9193715917943391,0.9215822772726936,0.002760280172685678,7
32.44730655352274,1.9830118557261676,0.6353432337443033,0.03873467484939164,10.0,,4,scale,poly,"{'C': 10, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.9684538491496819,0.9680602440924435,0.9671513892495456,0.9678884941638902,0.0005454197015964266,1
11.735197305679321,0.12889900201289198,5.7460934321085615,0.12560531445650663,10.0,,4,scale,sigmoid,"{'C': 10, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.04725431650006491,0.04531290573876915,0.036873539340431055,0.04314692052642171,0.004506199623080394,125
4.941610813140869,0.19928371067627765,2.533762772878011,0.1499207417252726,10.0,,4,auto,linear,"{'C': 10, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.7465922367908607,0.7409763697740847,0.7525318099195014,0.746700138828149,0.00471810564922092,22
10.03535278638204,0.25785308283845076,10.620574394861857,0.47530301546217524,10.0,,4,auto,rbf,"{'C': 10, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.5371933013111775,0.5405089587120229,0.5425863412100753,0.5400962004110919,0.0022209602876558537,40
12.304662863413492,0.5027981384923094,4.2186347643534345,0.21418057677491312,10.0,,4,auto,poly,"{'C': 10, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.07166039205504349,0.07296806024409244,0.07063100493378344,0.07175315241097312,0.0009563507876593626,88
12.044793446858725,0.5129306251084816,5.052028656005859,0.234077416252878,10.0,,4,auto,sigmoid,"{'C': 10, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.4091912241983643,0.3974292391586601,0.41158140742664245,0.4060672902612223,0.006185477028440224,48
5.16983421643575,0.20322676175826976,2.8832990328470864,0.23483824760715363,10.0,,5,scale,linear,"{'C': 10, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear'}",0.7465922367908607,0.7409763697740847,0.7525318099195014,0.746700138828149,0.00471810564922092,22
4.214091777801514,0.15746324002728693,5.324727614720662,0.11611688905707188,10.0,,5,scale,rbf,"{'C': 10, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf'}",0.9199013371413735,0.9254739028823682,0.9193715917943391,0.9215822772726936,0.002760280172685678,7
91.7384222348531,19.910160713586514,1.1383485794067383,0.09397801045570991,10.0,,5,scale,poly,"{'C': 10, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.9654679994807218,0.9667618800311607,0.9623474422227992,0.9648591072448939,0.001852903596540928,2
11.38984489440918,0.11760256004948597,5.552687486012776,0.19269358428737107,10.0,,5,scale,sigmoid,"{'C': 10, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.04725431650006491,0.04531290573876915,0.036873539340431055,0.04314692052642171,0.004506199623080394,125
4.790250221888225,0.3759299552478725,2.4383999506632485,0.06735843317009958,10.0,,5,auto,linear,"{'C': 10, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear'}",0.7465922367908607,0.7409763697740847,0.7525318099195014,0.746700138828149,0.00471810564922092,22
9.776584068934122,0.15133015256061128,10.719573974609375,0.10589485739431738,10.0,,5,auto,rbf,"{'C': 10, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.5371933013111775,0.5405089587120229,0.5425863412100753,0.5400962004110919,0.0022209602876558537,40
11.88007140159607,0.4190287027242792,6.1282373269399,3.1356034723651445,10.0,,5,auto,poly,"{'C': 10, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.06503959496300143,0.06465853025188263,0.06491820306413919,0.06487210942634108,0.000158946628566764,94
14.871772448221842,2.7878345934648854,10.860213677088419,0.8884165519780769,10.0,,5,auto,sigmoid,"{'C': 10, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.4091912241983643,0.3974292391586601,0.41158140742664245,0.4060672902612223,0.006185477028440224,48
